Gene_symbol,Entry,ID
YPL217C,Q08965,5290
YPL218W,P20606,5291
YPL219W,Q08966,5292
YPL220W,P0CX43,5293
YPL221W,Q08967,5294
YPL222W,Q08968,5295
YPL223C,Q08969,5296
YPL224C,Q08970,5297
YPL225W,Q08971,5298
YPL226W,Q08972,5299
YPL227C,P40350,5300
YPL228W,O13297,5301
YPL229W,Q99395,5302
YPL230W,Q12132,5303
YPL231W,P19097,5304
YPL232W,P32867,5305
YPL233W,Q12143,5306
YPL234C,P32842,5307
YPL235W,Q12464,5308
YPL236C,Q12003,5309
YPL237W,P09064,5310
YPL239W,P46683,5311
YPL240C,P02829,5312
YPL241C,P46670,5313
YPL242C,Q12280,5314
YPL243W,P38687,5315
YPL244C,Q12520,5316
YPL245W,Q12179,5317
YPL246C,Q12270,5318
YPL247C,Q12523,5319
YPL248C,P04386,5320
YPL249C,Q12344,5321
YPL249C-A,O14455,5322
YPL250C,Q12048,5323
YPL252C,Q12184,5324
YPL253C,Q12045,5325
YPL254W,Q12060,5326
YPL255W,Q12365,5327
YPL256C,P20438,5328
YPL257W,Q12414,5329
YPL257W-A,P0CX73,5330
YPL258C,Q08975,5331
YPL259C,Q00776,5332
YPL260W,Q08977,5333
YPL262W,P08417,5334
YPL263C,Q08979,5335
YPL264C,Q08980,5336
YPL265W,P53388,5337
YPL266W,P41819,5338
YPL267W,Q08981,5339
YPL268W,P32383,5340
YPL269W,P32526,5341
YPL270W,P33311,5342
YPL271W,P21306,5343
YPL273W,Q08985,5344
YPL274W,Q08986,5345
YPL276W,P0CF36,5346
YPL277C,Q08989,5347
YPL279C,Q08991,5348
YPL280W,Q08992,5349
YPL281C,P0CX11,5350
YPL282C,P0CE87,5351
YPL283C,P0CX15,5352
YPR001W,P43635,5353
YPR002W,Q12428,5354
YPR003C,P53394,5355
YPR004C,Q12480,5356
YPR005C,Q01766,5357
YPR006C,Q12031,5358
YPR007C,Q12188,5359
YPR008W,Q12753,5360
YPR010C,P22138,5361
YPR010C-A,A5Z2X5,5362
YPR011C,Q12251,5363
YPR013C,Q12145,5364
YPR015C,Q12531,5365
YPR016C,Q12522,5366
YPR017C,P32601,5367
YPR018W,Q12495,5368
YPR019W,P30665,5369
YPR020W,Q12233,5370
YPR021C,Q12482,5371
YPR022C,Q12139,5372
YPR023C,Q12432,5373
YPR024W,P32795,5374
YPR025C,P37366,5375
YPR026W,P48016,5376
YPR027C,Q12079,5377
YPR028W,Q12402,5378
YPR029C,Q12028,5379
YPR030W,Q12734,5380
YPR031W,Q12311,5381
YPR032W,Q12038,5382
YPR033C,P07263,5383
YPR034W,Q12406,5384
YPR035W,P32288,5385
YPR036W,P41807,5386
YPR037C,Q12284,5387
YPR040W,Q12199,5388
YPR041W,P38431,5389
YPR042C,Q12221,5390
YPR043W,P0CX25,5391
YPR045C,Q12049,5392
YPR046W,Q12262,5393
YPR047W,P08425,5394
YPR048W,Q12181,5395
YPR049C,Q12527,5396
YPR051W,Q03503,5397
YPR052C,P11632,5398
YPR054W,P41808,5399
YPR055W,P32855,5400
YPR056W,Q12004,5401
YPR057W,Q99177,5402
YPR058W,P32331,5403
YPR061C,Q12350,5404
YPR062W,Q12178,5405
YPR063C,Q12160,5406
YPR065W,P25042,5407
YPR066W,Q99344,5408
YPR067W,Q12425,5409
YPR068C,Q12214,5410
YPR069C,Q12074,5411
YPR070W,Q12321,5412
YPR071W,Q12346,5413
YPR072W,Q12514,5414
YPR073C,P40347,5415
YPR074C,P23254,5416
YPR075C,Q06810,5417
YPR078C,Q06813,5418
YPR079W,Q06815,5419
YPR081C,Q06817,5420
YPR082C,Q06819,5421
YPR083W,Q06820,5422
YPR084W,Q06821,5423
YPR085C,Q06822,5424
YPR086W,P29055,5425
YPR088C,P20424,5426
YPR089W,O13585,5427
YPR091C,Q06833,5428
YPR093C,Q06834,5429
YPR094W,Q06835,5430
YPR095C,Q06836,5431
YPR097W,Q06839,5432
YPR098C,Q06089,5433
YPR100W,Q06090,5434
YPR101W,Q06091,5435
YPR102C,P0C0W9,5436
YPR103W,P30656,5437
YPR104C,P39521,5438
YPR105C,Q06096,5439
YPR106W,Q06098,5440
YPR107C,Q06102,5441
YPR108W,Q06103,5442
YPR108W-A,Q3E7B3,5443
YPR109W,Q06104,5444
YPR110C,P07703,5445
YPR111W,P32328,5446
YPR112C,Q06106,5447
YPR113W,P06197,5448
YPR114W,Q06107,5449
YPR115W,Q06108,5450
YPR116W,Q06109,5451
YPR117W,Q06116,5452
YPR118W,Q06489,5453
YPR119W,P24869,5454
YPR120C,P30283,5455
YPR121W,Q06490,5456
YPR122W,P40851,5457
YPR124W,P49573,5458
YPR125W,Q06493,5459
YPR127W,Q06494,5460
YPR128C,Q06497,5461
YPR129W,P45978,5462
YPR131C,Q06504,5463
YPR132W,P0CX30,5464
YPR133C,Q06505,5465
YPR133W-A,P80967,5466
YPR134W,P08593,5467
YPR135W,Q01454,5468
YPR137C-A,P0CX58,5469
YPR137C-B,P0C2I9,5470
YPR137W,Q06506,5471
YPR138C,P53390,5472
YPR139C,Q06508,5473
YPR140W,Q06510,5474
YPR141C,P17119,5475
YPR143W,Q06511,5476
YPR144C,Q06512,5477
YPR145C-A,Q2V2P0,5478
YPR145W,P49089,5479
YPR147C,Q06522,5480
YPR148C,Q06523,5481
YPR149W,Q12207,5482
YPR151C,Q06524,5483
YPR152C,Q06525,5484
YPR153W,Q06537,5485
YPR154W,Q06449,5486
YPR155C,Q12374,5487
YPR156C,Q06451,5488
YPR158C-C,Q6Q5H1,5489
YPR158W-A,P0CX60,5490
YPR158W-B,P0C2J0,5491
YPR159C-A,Q8TGQ7,5492
YPR159W,P32486,5493
YPR160W,P06738,5494
YPR161C,P23293,5495
YPR162C,P54791,5496
YPR163C,P34167,5497
YPR164W,Q06211,5498
YPR165W,P06780,5499
YPR166C,P10663,5500
YPR167C,P18408,5501
YPR168W,Q06213,5502
YPR169W,Q06214,5503
YPR170W-B,P0C5R9,5504
YPR171W,Q06604,5505
YPR172W,Q06608,5506
YPR173C,P52917,5507
YPR174C,Q06616,5508
YPR175W,P24482,5509
YPR176C,P20133,5510
YPR178W,P20053,5511
YPR179C,Q06623,5512
YPR180W,Q06624,5513
YPR181C,P15303,5514
YPR182W,P54999,5515
YPR183W,P14020,5516
YPR184W,Q06625,5517
YPR185W,Q06628,5518
YPR186C,P39933,5519
YPR187W,P20435,5520
YPR188C,Q06580,5521
YPR189W,P17883,5522
YPR190C,P32349,5523
YPR191W,P07257,5524
YPR192W,P0CD91,5525
YPR193C,Q06592,5526
YPR194C,Q06593,5527
YPR198W,P33335,5528
YPR199C,Q06596,5529
YPR201W,Q06598,5530
YPR202W,Q08993,5531
YPR203W,Q08994,5532
YPR204W,Q08995,5533
